Year,Geography Name,Poverty Estimate,Population Estimate,Poverty Percent
2020,Chula Vista,94,2909,0.032
2020,Chula Vista,53,3297,0.016
2020,Chula Vista,36,680,0.053
2020,Chula Vista,90,1301,0.069
2020,Chula Vista,134,626,0.214
2020,Chula Vista,10,312,0.032
2020,Chula Vista,62,170,0.365
2020,Chula Vista,332,3089,0.107
2020,Chula Vista,228,1667,0.137
2020,Chula Vista,104,1422,0.073
2020,La Mesa,38,1504,0.025
2020,La Mesa,109,1869,0.058
2020,La Mesa,36,996,0.036
2020,La Mesa,97,880,0.11
2020,La Mesa,22,414,0.053
2020,Chula Vista,104,825,0.126
2020,Chula Vista,155,1508,0.103
2020,Chula Vista,225,750,0.3
2020,Chula Vista,61,692,0.088
2020,Chula Vista,52,306,0.17
2020,Chula Vista,597,4081,0.146
2020,Chula Vista,400,2302,0.174
2020,Chula Vista,197,1779,0.111
2020,Oceanside,66,1050,0.063
2020,Lemon Grove,89,240,0.371
2020,Oceanside,113,1296,0.087
2020,Oceanside,43,418,0.103
2020,Oceanside,209,938,0.223
2020,Lemon Grove,948,4220,0.225
2020,Lemon Grove,555,2204,0.252
2020,Lemon Grove,393,2016,0.195
2020,La Mesa,197,884,0.223
2020,La Mesa,148,1389,0.107
2020,La Mesa,51,679,0.075
2020,La Mesa,10,369,0.027
2020,La Mesa,117,414,0.283
2020,Lemon Grove,85,1272,0.067
2020,Lemon Grove,163,1743,0.094
2020,Lemon Grove,166,861,0.193
2020,Lemon Grove,15,580,0.026
2020,Lemon Grove,5,321,0.016
2020,Lemon Grove,434,4777,0.091
2020,Lemon Grove,204,2563,0.08
2020,Lemon Grove,230,2214,0.104
2020,Lemon Grove,27,729,0.037
2020,Lemon Grove,151,1450,0.104
2020,Lemon Grove,66,449,0.147
2020,Lemon Grove,9,555,0.016
2020,Lemon Grove,117,289,0.405
2020,Lemon Grove,370,3472,0.107
2020,Lemon Grove,201,1682,0.12
2020,Lemon Grove,169,1790,0.094
2020,San Diego,42,844,0.05
2020,San Diego,140,1604,0.087
2020,San Diego,42,628,0.067
2020,San Diego,52,714,0.073
2020,San Diego,14,152,0.092
2020,San Diego,290,3942,0.074
2020,San Diego,209,1914,0.109
2020,San Diego,81,2028,0.04
2020,Lemon Grove,130,1776,0.073
2020,Lemon Grove,135,2397,0.056
2020,Lemon Grove,145,1022,0.142
2020,Lemon Grove,57,815,0.07
2020,Lemon Grove,0,427,0
2020,Lemon Grove,467,6437,0.073
2020,Lemon Grove,262,2906,0.09
2020,Lemon Grove,205,3531,0.058
2020,Lemon Grove,143,1037,0.138
2020,Lemon Grove,146,1469,0.099
2020,Lemon Grove,106,769,0.138
2020,Lemon Grove,28,401,0.07
2020,Lemon Grove,40,156,0.256
2020,Lemon Grove,463,3832,0.121
2020,Lemon Grove,292,2064,0.141
2020,Lemon Grove,171,1768,0.097
2020,Lemon Grove,142,896,0.158
2020,Lemon Grove,350,1414,0.248
2020,Lemon Grove,249,919,0.271
2020,Lemon Grove,118,751,0.157
2020,La Mesa,523,3735,0.14
2020,La Mesa,322,1982,0.162
2020,La Mesa,201,1753,0.115
2020,La Mesa,302,5663,0.053
2020,La Mesa,166,2963,0.056
2020,La Mesa,136,2700,0.05
2020,San Marcos,218,1319,0.165
2020,San Marcos,215,2147,0.1
2020,San Marcos,293,1359,0.216
2020,San Marcos,15,562,0.027
2020,San Marcos,110,340,0.324
2020,San Marcos,851,5727,0.149
2020,San Marcos,459,2941,0.156
2020,San Marcos,392,2786,0.141
2020,La Mesa,354,1638,0.216
2020,San Marcos,218,1752,0.124
2020,La Mesa,83,1406,0.059
2020,San Marcos,116,972,0.119
2020,La Mesa,20,407,0.049
2020,San Marcos,41,597,0.069
2020,La Mesa,113,697,0.162
2020,San Marcos,4,253,0.016
2020,La Mesa,47,232,0.203
2020,San Marcos,641,5006,0.128
2020,La Mesa,617,4380,0.141
2020,San Marcos,219,2214,0.099
2020,La Mesa,497,2640,0.188
2020,San Marcos,422,2792,0.151
2020,La Mesa,120,1740,0.069
2020,La Mesa,168,690,0.243
2020,La Mesa,191,2009,0.095
2020,La Mesa,0,717,0
2020,San Marcos,101,713,0.142
2020,San Marcos,36,1673,0.022
2020,San Marcos,7,463,0.015
2020,San Marcos,38,928,0.041
2020,San Marcos,0,219,0
2020,San Marcos,182,3996,0.046
2020,San Marcos,47,1868,0.025
2020,La Mesa,68,763,0.089
2020,La Mesa,0,269,0
2020,San Marcos,135,2128,0.063
2020,La Mesa,427,4448,0.096
2020,La Mesa,212,2445,0.087
2020,San Marcos,218,1219,0.179
2020,La Mesa,215,2003,0.107
2020,La Mesa,131,1619,0.081
2020,La Mesa,193,1648,0.117
2020,San Marcos,196,1293,0.152
2020,San Marcos,284,1143,0.248
2020,La Mesa,0,271,0
2020,San Marcos,0,47,0
2020,San Marcos,43,423,0.102
2020,La Mesa,101,514,0.196
2020,San Marcos,741,4125,0.18
2020,San Marcos,426,2046,0.208
2020,La Mesa,17,435,0.039
2020,San Marcos,315,2079,0.152
2020,La Mesa,442,4487,0.099
2020,La Mesa,346,2512,0.138
2020,La Mesa,96,1975,0.049
2020,La Mesa,261,1199,0.218
2020,La Mesa,132,1292,0.102
2020,La Mesa,10,226,0.044
2020,La Mesa,14,347,0.04
2020,La Mesa,24,94,0.255
2020,La Mesa,441,3158,0.14
2020,La Mesa,293,1697,0.173
2020,La Mesa,148,1461,0.101
2020,La Mesa,260,1241,0.21
2020,La Mesa,122,1456,0.084
2020,La Mesa,116,428,0.271
2020,La Mesa,27,702,0.038
2020,La Mesa,14,387,0.036
2020,La Mesa,539,4214,0.128
2020,La Mesa,184,2039,0.09
2020,La Mesa,355,2175,0.163
2020,La Mesa,86,977,0.088
2020,La Mesa,208,1127,0.185
2020,La Mesa,66,325,0.203
2020,La Mesa,40,331,0.121
2020,La Mesa,0,117,0
2020,La Mesa,400,2877,0.139
2020,La Mesa,247,1488,0.166
2020,La Mesa,153,1389,0.11
2020,La Mesa,29,1217,0.024
2020,La Mesa,148,1749,0.085
2020,La Mesa,88,893,0.099
2020,La Mesa,18,606,0.03
2020,La Mesa,19,400,0.048
2020,La Mesa,302,4865,0.062
2020,La Mesa,157,2443,0.064
2020,La Mesa,145,2422,0.06
2020,El Cajon,100,1084,0.092
2020,El Cajon,246,1550,0.159
2020,El Cajon,167,426,0.392
2020,El Cajon,34,353,0.096
2020,El Cajon,42,309,0.136
2020,El Cajon,589,3722,0.158
2020,El Cajon,395,2034,0.194
2020,El Cajon,194,1688,0.115
2020,Oceanside,157,2567,0.061
2020,El Cajon,88,829,0.106
2020,El Cajon,101,1765,0.057
2020,El Cajon,9,497,0.018
2020,El Cajon,30,867,0.035
2020,El Cajon,11,197,0.056
2020,El Cajon,239,4155,0.058
2020,El Cajon,168,2297,0.073
2020,El Cajon,71,1858,0.038
2020,Oceanside,129,2498,0.052
2020,Oceanside,83,1147,0.072
2020,Oceanside,70,1468,0.048
2020,Oceanside,66,631,0.105
2020,Oceanside,25,434,0.058
2020,Oceanside,0,191,0
2020,Oceanside,244,3871,0.063
2020,Oceanside,177,2020,0.088
2020,Oceanside,67,1851,0.036
2020,Oceanside,242,1197,0.202
2020,Oceanside,216,1720,0.126
2020,Oceanside,39,650,0.06
2020,Oceanside,54,828,0.065
2020,Oceanside,14,193,0.073
2020,Oceanside,565,4588,0.123
2020,Oceanside,276,2166,0.127
2020,Oceanside,289,2422,0.119
2020,Oceanside,66,1093,0.06
2020,Oceanside,82,1722,0.048
2020,Oceanside,122,760,0.161
2020,Oceanside,33,310,0.106
2020,Oceanside,46,219,0.21
2020,Oceanside,349,4104,0.085
2020,Oceanside,165,2040,0.081
2020,Oceanside,184,2064,0.089
2020,Oceanside,131,1604,0.082
2020,Oceanside,148,1794,0.082
2020,Oceanside,173,1299,0.133
2020,Oceanside,7,399,0.018
2020,Oceanside,57,387,0.147
2020,El Cajon,25,1326,0.019
2020,El Cajon,212,2164,0.098
2020,El Cajon,75,932,0.08
2020,El Cajon,331,1045,0.317
2020,El Cajon,58,432,0.134
2020,El Cajon,701,5899,0.119
2020,El Cajon,248,2771,0.089
2020,El Cajon,453,3128,0.145
2020,El Cajon,445,1564,0.285
2020,El Cajon,944,2267,0.416
2020,El Cajon,831,1460,0.569
2020,El Cajon,193,555,0.348
2020,El Cajon,495,714,0.693
2020,El Cajon,2908,6560,0.443
2020,El Cajon,1734,3838,0.452
2020,El Cajon,1174,2722,0.431
2020,El Cajon,41,944,0.043
2020,El Cajon,144,1689,0.085
2020,El Cajon,85,604,0.141
2020,El Cajon,51,599,0.085
2020,El Cajon,38,312,0.122
2020,El Cajon,359,4148,0.087
2020,El Cajon,165,2076,0.079
2020,El Cajon,194,2072,0.094
2020,El Cajon,167,1283,0.13
2020,El Cajon,155,1128,0.137
2020,El Cajon,104,716,0.145
2020,El Cajon,103,254,0.406
2020,El Cajon,170,406,0.419
2020,El Cajon,699,3787,0.185
2020,El Cajon,395,1817,0.217
2020,El Cajon,304,1970,0.154
2020,El Cajon,98,1355,0.072
2020,El Cajon,307,1752,0.175
2020,El Cajon,64,508,0.126
2020,El Cajon,140,503,0.278
2020,El Cajon,116,321,0.361
2020,El Cajon,725,4439,0.163
2020,El Cajon,361,2454,0.147
2020,El Cajon,364,1985,0.183
2020,El Cajon,190,1153,0.165
2020,El Cajon,319,1326,0.241
2020,El Cajon,448,890,0.503
2020,El Cajon,15,109,0.138
2020,El Cajon,40,326,0.123
2020,El Cajon,1012,3804,0.266
2020,El Cajon,449,1767,0.254
2020,El Cajon,563,2037,0.276
2020,El Cajon,328,1464,0.224
2020,El Cajon,318,1748,0.182
2020,El Cajon,208,1081,0.192
2020,El Cajon,210,589,0.357
2020,El Cajon,105,431,0.244
2020,El Cajon,1169,5313,0.22
2020,El Cajon,713,2940,0.243
2020,El Cajon,456,2373,0.192
2020,El Cajon,104,596,0.174
2020,El Cajon,107,834,0.128
2020,El Cajon,56,260,0.215
2020,El Cajon,13,378,0.034
2020,El Cajon,4,116,0.034
2020,El Cajon,284,2184,0.13
2020,El Cajon,161,1068,0.151
2020,El Cajon,123,1116,0.11
2020,El Cajon,117,1712,0.068
2020,Oceanside,516,5483,0.094
2020,El Cajon,65,2409,0.027
2020,Oceanside,331,2790,0.119
2020,El Cajon,0,693,0
2020,Oceanside,185,2693,0.069
2020,El Cajon,108,1139,0.095
2020,El Cajon,0,487,0
2020,El Cajon,290,6440,0.045
2020,El Cajon,154,3170,0.049
2020,El Cajon,136,3270,0.042
2020,El Cajon,3,792,0.004
2020,El Cajon,40,2166,0.018
2020,El Cajon,0,835,0
2020,El Cajon,43,917,0.047
2020,El Cajon,0,215,0
2020,El Cajon,86,4925,0.017
2020,El Cajon,44,2571,0.017
2020,El Cajon,42,2354,0.018
2020,El Cajon,401,1285,0.312
2020,El Cajon,228,1433,0.159
2020,El Cajon,127,1017,0.125
2020,El Cajon,24,160,0.15
2020,El Cajon,0,120,0
2020,El Cajon,780,4015,0.194
2020,El Cajon,235,1852,0.127
2020,El Cajon,545,2163,0.252
2020,El Cajon,249,1503,0.166
2020,El Cajon,603,1846,0.327
2020,El Cajon,470,1178,0.399
2020,El Cajon,78,404,0.193
2020,El Cajon,161,460,0.35
2020,El Cajon,1561,5391,0.29
2020,El Cajon,724,2708,0.267
2020,El Cajon,837,2683,0.312
2020,El Cajon,339,1466,0.231
2020,El Cajon,593,2462,0.241
2020,El Cajon,857,1686,0.508
2020,El Cajon,106,416,0.255
2020,El Cajon,212,462,0.459
2020,El Cajon,2107,6492,0.325
2020,El Cajon,1229,3311,0.371
2020,El Cajon,878,3181,0.276
2020,El Cajon,89,1078,0.083
2020,El Cajon,255,1987,0.128
2020,El Cajon,218,886,0.246
2020,El Cajon,72,826,0.087
2020,El Cajon,33,390,0.085
2020,El Cajon,667,5167,0.129
2020,El Cajon,288,2529,0.114
2020,El Cajon,379,2638,0.144
2020,El Cajon,283,2390,0.118
2020,El Cajon,346,2437,0.142
2020,El Cajon,154,956,0.161
2020,El Cajon,89,681,0.131
2020,El Cajon,44,270,0.163
2020,El Cajon,916,6734,0.136
2020,El Cajon,582,3853,0.151
2020,El Cajon,334,2881,0.116
2020,Santee,27,757,0.036
2020,Santee,53,1536,0.035
2020,Santee,28,558,0.05
2020,Santee,37,610,0.061
2020,Santee,32,328,0.098
2020,Santee,177,3789,0.047
2020,Santee,143,1891,0.076
2020,Santee,34,1898,0.018
2020,Santee,176,1599,0.11
2020,Santee,132,2385,0.055
2020,Santee,0,920,0
2020,Santee,67,1347,0.05
2020,Santee,22,475,0.046
2020,Santee,397,6726,0.059
2020,Santee,168,3117,0.054
2020,Santee,229,3609,0.063
2020,Santee,114,1256,0.091
2020,Santee,136,2510,0.054
2020,Santee,100,975,0.103
2020,Santee,16,518,0.031
2020,Santee,49,297,0.165
2020,Santee,415,5556,0.075
2020,Santee,251,2926,0.086
2020,Santee,164,2630,0.062
2020,Santee,207,999,0.207
2020,Santee,58,1836,0.032
2020,Santee,147,935,0.157
2020,Santee,0,437,0
2020,Santee,161,449,0.359
2020,Santee,573,4656,0.123
2020,Santee,178,2333,0.076
2020,Santee,395,2323,0.17
2020,Santee,20,394,0.051
2020,Santee,21,797,0.026
2020,Santee,39,332,0.117
2020,Santee,10,262,0.038
2020,Santee,21,103,0.204
2020,Santee,111,1888,0.059
2020,Santee,76,941,0.081
2020,Santee,35,947,0.037
2020,Santee,90,864,0.104
2020,Santee,322,1553,0.207
2020,Santee,89,675,0.132
2020,Santee,131,386,0.339
2020,Santee,27,265,0.102
2020,Santee,659,3743,0.176
2020,Santee,489,2084,0.235
2020,Santee,170,1659,0.102
2020,Santee,66,752,0.088
2020,Santee,44,1058,0.042
2020,Santee,44,453,0.097
2020,Santee,3,332,0.009
2020,Santee,0,185,0
2020,Santee,157,2780,0.056
2020,Santee,68,1284,0.053
2020,Santee,89,1496,0.059
2020,Santee,62,832,0.075
2020,Santee,259,1417,0.183
2020,Santee,74,772,0.096
2020,Santee,7,469,0.015
2020,Santee,5,282,0.018
2020,Santee,407,3772,0.108
2020,Santee,173,1912,0.09
2020,Santee,234,1860,0.126
2020,Santee,99,828,0.12
2020,Santee,118,1212,0.097
2020,Santee,70,438,0.16
2020,Santee,172,913,0.188
2020,Santee,22,117,0.188
2020,Santee,481,3508,0.137
2020,Santee,313,1930,0.162
2020,Santee,168,1578,0.106
2020,Vista,175,1214,0.144
2020,Vista,175,665,0.263
2020,Vista,31,323,0.096
2020,Vista,28,154,0.182
2020,Vista,439,3147,0.139
2020,Vista,329,1497,0.22
2020,Vista,110,1650,0.067
2020,Vista,36,1175,0.031
2020,Vista,100,1431,0.07
2020,Vista,44,654,0.067
2020,Vista,77,450,0.171
2020,Vista,34,283,0.12
2020,Vista,291,3993,0.073
2020,Vista,150,2122,0.071
2020,Vista,141,1871,0.075
2020,Poway,9,352,0.026
2020,Poway,6,1432,0.004
2020,Poway,0,524,0
2020,Poway,22,917,0.024
2020,Poway,0,123,0
2020,Poway,37,3348,0.011
2020,Poway,19,1532,0.012
2020,Poway,18,1816,0.01
2020,Poway,107,1141,0.094
2020,Poway,108,1619,0.067
2020,Poway,52,807,0.064
2020,Poway,22,662,0.033
2020,Poway,15,385,0.039
2020,Poway,304,4614,0.066
2020,Poway,170,2195,0.077
2020,Poway,134,2419,0.055
2020,Poway,49,733,0.067
2020,Poway,9,1261,0.007
2020,Poway,0,480,0
2020,Poway,0,592,0
2020,Poway,0,233,0
2020,Poway,58,3299,0.018
2020,Poway,25,1706,0.015
2020,Poway,33,1593,0.021
2020,San Diego,0,14,0
2020,San Diego,9,545,0.017
2020,San Diego,0,0,
2020,San Diego,125,2142,0.058
2020,San Diego,0,0,
2020,San Diego,134,2701,0.05
2020,San Diego,106,1585,0.067
2020,San Diego,28,1116,0.025
2020,San Diego,67,1527,0.044
2020,San Diego,78,1353,0.058
2020,San Diego,50,496,0.101
2020,San Diego,70,532,0.132
2020,San Diego,55,320,0.172
2020,San Diego,320,4228,0.076
2020,San Diego,235,2356,0.1
2020,San Diego,85,1872,0.045
2020,Poway,57,567,0.101
2020,Poway,17,1544,0.011
2020,Poway,16,619,0.026
2020,Poway,4,837,0.005
2020,Poway,0,114,0
2020,Poway,94,3681,0.026
2020,Poway,59,2039,0.029
2020,Poway,35,1642,0.021
2020,Poway,111,695,0.16
2020,Poway,125,1446,0.086
2020,Poway,0,451,0
2020,Poway,0,1033,0
2020,Poway,0,73,0
2020,Poway,236,3698,0.064
2020,Poway,224,1909,0.117
2020,Poway,12,1789,0.007
2020,San Diego,59,1109,0.053
2020,San Diego,184,2163,0.085
2020,San Diego,101,760,0.133
2020,San Diego,36,915,0.039
2020,San Diego,18,370,0.049
2020,San Diego,398,5317,0.075
2020,San Diego,222,2790,0.08
2020,San Diego,176,2527,0.07
2020,San Diego,53,765,0.069
2020,San Diego,9,1494,0.006
2020,San Diego,0,732,0
2020,San Diego,15,346,0.043
2020,San Diego,0,283,0
2020,San Diego,77,3620,0.021
2020,San Diego,64,1975,0.032
2020,San Diego,13,1645,0.008
2020,San Diego,66,703,0.094
2020,San Diego,71,2614,0.027
2020,San Diego,49,1012,0.048
2020,San Diego,9,645,0.014
2020,San Diego,7,492,0.014
2020,San Diego,202,5466,0.037
2020,San Diego,131,2750,0.048
2020,San Diego,71,2716,0.026
2020,San Diego,77,1463,0.053
2020,San Diego,99,2232,0.044
2020,San Diego,63,689,0.091
2020,San Diego,43,722,0.06
2020,San Diego,0,470,0
2020,San Diego,282,5576,0.051
2020,San Diego,195,2932,0.067
2020,San Diego,87,2644,0.033
2020,San Diego,162,840,0.193
2020,San Diego,230,1416,0.162
2020,San Diego,153,643,0.238
2020,San Diego,58,553,0.105
2020,San Diego,155,337,0.46
2020,San Diego,758,3789,0.2
2020,San Diego,541,2119,0.255
2020,San Diego,217,1670,0.13
2020,San Diego,26,661,0.039
2020,San Diego,67,1480,0.045
2020,San Diego,136,913,0.149
2020,San Diego,66,271,0.244
2020,San Diego,0,201,0
2020,San Diego,295,3526,0.084
2020,San Diego,220,1825,0.121
2020,San Diego,75,1701,0.044
2020,San Diego,74,1090,0.068
2020,San Diego,48,2100,0.023
2020,San Diego,0,928,0
2020,San Diego,113,692,0.163
2020,San Diego,62,331,0.187
2020,San Diego,297,5141,0.058
2020,San Diego,202,2700,0.075
2020,San Diego,95,2441,0.039
2020,San Diego,65,1173,0.055
2020,San Diego,101,3224,0.031
2020,San Diego,51,1342,0.038
2020,Escondido,184,1838,0.1
2020,San Diego,44,1165,0.038
2020,Escondido,177,1032,0.172
2020,San Diego,0,488,0
2020,Escondido,7,481,0.015
2020,San Diego,261,7392,0.035
2020,Escondido,43,486,0.088
2020,San Diego,114,3827,0.03
2020,Escondido,645,5663,0.114
2020,San Diego,147,3565,0.041
2020,Escondido,267,2650,0.101
2020,Poway,35,802,0.044
2020,Escondido,378,3013,0.125
2020,Poway,20,1992,0.01
2020,Escondido,223,1548,0.144
2020,Poway,0,648,0
2020,Escondido,161,2164,0.074
2020,Poway,54,774,0.07
2020,Escondido,88,665,0.132
2020,Poway,0,433,0
2020,Escondido,77,510,0.151
2020,Poway,109,4649,0.023
2020,Escondido,117,282,0.415
2020,Poway,46,2236,0.021
2020,Escondido,666,5169,0.129
2020,Poway,63,2413,0.026
2020,Escondido,377,2151,0.175
2020,Poway,16,1042,0.015
2020,Poway,82,2488,0.033
2020,Poway,20,1009,0.02
2020,Poway,14,786,0.018
2020,Poway,4,376,0.011
2020,Poway,136,5701,0.024
2020,Poway,88,2711,0.032
2020,Poway,48,2990,0.016
2020,San Diego,179,1436,0.125
2020,San Diego,194,2820,0.069
2020,San Diego,137,1514,0.09
2020,San Diego,0,442,0
2020,San Diego,0,313,0
2020,San Diego,510,6525,0.078
2020,San Diego,207,3362,0.062
2020,San Diego,303,3163,0.096
2020,San Diego,30,865,0.035
2020,San Diego,18,2513,0.007
2020,San Diego,10,1458,0.007
2020,San Diego,8,463,0.017
2020,San Diego,0,374,0
2020,San Diego,66,5673,0.012
2020,San Diego,35,2968,0.012
2020,San Diego,31,2705,0.011
2020,San Diego,0,245,0
2020,San Diego,50,1273,0.039
2020,San Diego,3,535,0.006
2020,San Diego,0,300,0
2020,San Diego,0,141,0
2020,San Diego,53,2494,0.021
2020,San Diego,35,1287,0.027
2020,San Diego,18,1207,0.015
2020,San Diego,13,491,0.026
2020,San Diego,111,1708,0.065
2020,San Diego,0,741,0
2020,San Diego,14,725,0.019
2020,Vista,192,1871,0.103
2020,Vista,136,1759,0.077
2020,Vista,83,1017,0.082
2020,Vista,55,381,0.144
2020,Vista,73,1518,0.048
2020,Vista,78,492,0.159
2020,Vista,544,5520,0.099
2020,San Diego,0,208,0
2020,San Diego,138,3873,0.036
2020,San Diego,90,1885,0.048
2020,San Diego,48,1988,0.024
2020,San Diego,0,479,0
2020,San Diego,5,2024,0.002
2020,San Diego,0,1081,0
2020,San Diego,0,892,0
2020,San Diego,0,231,0
2020,San Diego,5,4707,0.001
2020,San Diego,5,2264,0.002
2020,San Diego,0,2443,0
2020,Poway,69,1229,0.056
2020,Poway,251,2726,0.092
2020,Poway,108,1219,0.089
2020,Poway,42,678,0.062
2020,Poway,58,332,0.175
2020,Poway,528,6184,0.085
2020,Poway,372,3155,0.118
2020,Poway,156,3029,0.052
2020,Poway,90,615,0.146
2020,Poway,84,1188,0.071
2020,Poway,77,579,0.133
2020,Poway,23,442,0.052
2020,Poway,55,251,0.219
2020,Vista,242,2519,0.096
2020,Poway,329,3075,0.107
2020,Poway,164,1540,0.106
2020,Poway,165,1535,0.107
2020,Poway,26,533,0.049
2020,Escondido,289,3018,0.096
2020,Poway,115,1088,0.106
2020,Poway,65,486,0.134
2020,Escondido,272,2360,0.115
2020,Poway,81,639,0.127
2020,Escondido,657,2196,0.299
2020,Poway,31,247,0.126
2020,Escondido,556,1467,0.379
2020,Poway,318,2993,0.106
2020,Escondido,178,459,0.388
2020,Vista,44,1947,0.023
2020,Vista,17,535,0.032
2020,Poway,211,1516,0.139
2020,Poway,107,1477,0.072
2020,Vista,302,3001,0.101
2020,San Diego,15,1113,0.013
2020,Escondido,118,439,0.269
2020,San Diego,47,2157,0.022
2020,Escondido,1781,6921,0.257
2020,San Diego,0,758,0
2020,Escondido,1015,3504,0.29
2020,San Diego,71,1257,0.056
2020,Escondido,766,3417,0.224
2020,San Diego,0,364,0
2020,Escondido,247,1716,0.144
2020,San Diego,133,5649,0.024
2020,Escondido,283,2033,0.139
2020,San Diego,86,2885,0.03
2020,Escondido,162,1287,0.126
2020,San Diego,47,2764,0.017
2020,Escondido,0,314,0
2020,San Diego,44,1215,0.036
2020,San Diego,92,2311,0.04
2020,San Diego,61,726,0.084
2020,San Diego,37,716,0.052
2020,San Diego,38,345,0.11
2020,San Diego,272,5313,0.051
2020,San Diego,127,2696,0.047
2020,San Diego,145,2617,0.055
2020,Poway,37,509,0.073
2020,Poway,20,1280,0.016
2020,Poway,25,616,0.041
2020,Poway,8,931,0.009
2020,Poway,0,101,0
2020,Poway,90,3437,0.026
2020,Poway,55,1611,0.034
2020,Poway,35,1826,0.019
2020,Poway,44,834,0.053
2020,Poway,23,2446,0.009
2020,Poway,0,961,0
2020,Poway,114,1089,0.105
2020,Poway,0,361,0
2020,Poway,181,5691,0.032
2020,Poway,131,2974,0.044
2020,Poway,50,2717,0.018
2020,San Diego,37,1006,0.037
2020,Escondido,30,226,0.133
2020,San Diego,43,2508,0.017
2020,San Diego,9,938,0.01
2020,San Diego,0,551,0
2020,San Diego,0,405,0
2020,San Diego,89,5408,0.016
2020,San Diego,26,2791,0.009
2020,San Diego,63,2617,0.024
2020,San Diego,55,1257,0.044
2020,San Diego,16,1778,0.009
2020,San Diego,0,579,0
2020,San Diego,9,399,0.023
2020,San Diego,0,258,0
2020,San Diego,80,4271,0.019
2020,San Diego,13,2123,0.006
2020,San Diego,67,2148,0.031
2020,Escondido,722,5576,0.129
2020,Escondido,357,2509,0.142
2020,Vista,18,631,0.029
2020,Vista,0,430,0
2020,Escondido,365,3067,0.119
2020,Escondido,192,1297,0.148
2020,Escondido,308,1572,0.196
2020,Escondido,271,996,0.272
2020,Escondido,69,571,0.121
2020,Escondido,61,434,0.141
2020,Escondido,901,4870,0.185
2020,Escondido,595,2698,0.221
2020,Escondido,306,2172,0.141
2020,Oceanside,1,501,0.002
2020,Oceanside,18,1209,0.015
2020,Oceanside,90,368,0.245
2020,Oceanside,0,553,0
2020,Oceanside,0,271,0
2020,Oceanside,109,2902,0.038
2020,Escondido,96,1038,0.092
2020,Escondido,96,943,0.102
2020,Escondido,75,605,0.124
2020,Escondido,11,410,0.027
2020,Oceanside,118,1026,0.115
2020,Oceanside,202,2254,0.09
2020,Oceanside,95,910,0.104
2020,Oceanside,20,571,0.035
2020,Oceanside,17,316,0.054
2020,Oceanside,452,5077,0.089
2020,Oceanside,170,2388,0.071
2020,Oceanside,282,2689,0.105
2020,Escondido,9,331,0.027
2020,Escondido,287,3327,0.086
2020,Oceanside,108,1931,0.056
2020,Oceanside,219,2781,0.079
2020,Oceanside,207,1144,0.181
2020,Oceanside,7,533,0.013
2020,Oceanside,69,275,0.251
2020,Oceanside,610,6664,0.092
2020,Oceanside,356,3372,0.106
2020,Oceanside,254,3292,0.077
2020,Escondido,146,1764,0.083
2020,Escondido,141,1563,0.09
2020,Escondido,246,1279,0.192
2020,Escondido,210,1386,0.152
2020,Escondido,251,1020,0.246
2020,Escondido,219,953,0.23
2020,Escondido,54,217,0.249
2020,Escondido,980,4855,0.202
2020,Encinitas,11,628,0.018
2020,Encinitas,0,1685,0
2020,Encinitas,10,663,0.015
2020,Encinitas,22,684,0.032
2020,Encinitas,0,180,0
2020,Encinitas,43,3840,0.011
2020,Encinitas,32,2060,0.016
