Year,Geography Name,Poverty Estimate,Population Estimate,Poverty Percent
2020,Census Tract 170.39,65,1173,0.055
2020,Census Tract 201.06,221,1642,0.135
2020,Census Tract 170.39,101,3224,0.031
2020,Census Tract 201.06,230,1729,0.133
2020,Census Tract 170.39,51,1342,0.038
2020,Census Tract 201.08,184,1838,0.1
2020,Census Tract 170.39,44,1165,0.038
2020,Census Tract 201.08,177,1032,0.172
2020,Census Tract 170.39,0,488,0
2020,Census Tract 201.08,7,481,0.015
2020,Census Tract 170.39,261,7392,0.035
2020,Census Tract 201.08,43,486,0.088
2020,Census Tract 170.39,114,3827,0.03
2020,Census Tract 201.08,645,5663,0.114
2020,Census Tract 170.39,147,3565,0.041
2020,Census Tract 201.08,267,2650,0.101
2020,Census Tract 170.40,35,802,0.044
2020,Census Tract 201.08,378,3013,0.125
2020,Census Tract 170.40,20,1992,0.01
2020,Census Tract 201.09,223,1548,0.144
2020,Census Tract 170.40,0,648,0
2020,Census Tract 201.09,161,2164,0.074
2020,Census Tract 170.40,54,774,0.07
2020,Census Tract 201.09,88,665,0.132
2020,Census Tract 170.40,0,433,0
2020,Census Tract 201.09,77,510,0.151
2020,Census Tract 170.40,109,4649,0.023
2020,Census Tract 201.09,117,282,0.415
2020,Census Tract 170.40,46,2236,0.021
2020,Census Tract 201.09,666,5169,0.129
2020,Census Tract 170.40,63,2413,0.026
2020,Census Tract 201.09,377,2151,0.175
2020,Census Tract 170.41,16,1042,0.015
2020,Census Tract 170.41,82,2488,0.033
2020,Census Tract 170.41,20,1009,0.02
2020,Census Tract 170.41,14,786,0.018
2020,Census Tract 170.41,4,376,0.011
2020,Census Tract 170.41,136,5701,0.024
2020,Census Tract 170.41,88,2711,0.032
2020,Census Tract 170.41,48,2990,0.016
2020,Census Tract 170.43,179,1436,0.125
2020,Census Tract 170.43,194,2820,0.069
2020,Census Tract 170.43,137,1514,0.09
2020,Census Tract 170.43,0,442,0
2020,Census Tract 170.43,0,313,0
2020,Census Tract 170.43,510,6525,0.078
2020,Census Tract 170.43,207,3362,0.062
2020,Census Tract 170.43,303,3163,0.096
2020,Census Tract 170.44,30,865,0.035
2020,Census Tract 170.44,18,2513,0.007
2020,Census Tract 170.44,10,1458,0.007
2020,Census Tract 170.44,8,463,0.017
2020,Census Tract 170.44,0,374,0
2020,Census Tract 170.44,66,5673,0.012
2020,Census Tract 170.44,35,2968,0.012
2020,Census Tract 170.44,31,2705,0.011
2020,Census Tract 170.45,0,245,0
2020,Census Tract 170.45,50,1273,0.039
2020,Census Tract 170.45,3,535,0.006
2020,Census Tract 170.45,0,300,0
2020,Census Tract 170.45,0,141,0
2020,Census Tract 170.45,53,2494,0.021
2020,Census Tract 170.45,35,1287,0.027
2020,Census Tract 170.45,18,1207,0.015
2020,Census Tract 170.46,13,491,0.026
2020,Census Tract 170.46,111,1708,0.065
2020,Census Tract 170.46,0,741,0
2020,Census Tract 170.46,14,725,0.019
2020,Census Tract 192.06,192,1871,0.103
2020,Census Tract 192.06,136,1759,0.077
2020,Census Tract 192.06,83,1017,0.082
2020,Census Tract 192.06,55,381,0.144
2020,Census Tract 194.06,73,1518,0.048
2020,Census Tract 192.06,78,492,0.159
2020,Census Tract 192.06,544,5520,0.099
2020,Census Tract 170.46,0,208,0
2020,Census Tract 170.46,138,3873,0.036
2020,Census Tract 170.46,90,1885,0.048
2020,Census Tract 170.46,48,1988,0.024
2020,Census Tract 170.47,0,479,0
2020,Census Tract 170.47,5,2024,0.002
2020,Census Tract 170.47,0,1081,0
2020,Census Tract 170.47,0,892,0
2020,Census Tract 170.47,0,231,0
2020,Census Tract 170.47,5,4707,0.001
2020,Census Tract 170.47,5,2264,0.002
2020,Census Tract 170.47,0,2443,0
2020,Census Tract 170.48,69,1229,0.056
2020,Census Tract 170.48,251,2726,0.092
2020,Census Tract 170.48,108,1219,0.089
2020,Census Tract 170.48,42,678,0.062
2020,Census Tract 170.48,58,332,0.175
2020,Census Tract 170.48,528,6184,0.085
2020,Census Tract 170.48,372,3155,0.118
2020,Census Tract 170.48,156,3029,0.052
2020,Census Tract 170.49,90,615,0.146
2020,Census Tract 170.49,84,1188,0.071
2020,Census Tract 170.49,77,579,0.133
2020,Census Tract 170.49,23,442,0.052
2020,Census Tract 170.49,55,251,0.219
2020,Census Tract 192.06,242,2519,0.096
2020,Census Tract 185.20,64,2122,0.03
2020,Census Tract 185.20,50,1098,0.046
2020,Census Tract 185.20,56,429,0.131
2020,Census Tract 185.20,54,243,0.222
2020,Census Tract 185.20,254,5300,0.048
2020,Census Tract 185.20,151,3009,0.05
2020,Census Tract 185.20,103,2291,0.045
2020,Census Tract 185.21,280,1240,0.226
2020,Census Tract 185.21,146,1723,0.085
2020,Census Tract 185.21,242,757,0.32
2020,Census Tract 185.21,42,703,0.06
2020,Census Tract 185.21,160,462,0.346
2020,Census Tract 185.21,870,4885,0.178
2020,Census Tract 185.21,536,2575,0.208
2020,Census Tract 170.49,329,3075,0.107
2020,Census Tract 170.49,164,1540,0.106
2020,Census Tract 170.49,165,1535,0.107
2020,Census Tract 170.50,26,533,0.049
2020,Census Tract 201.09,289,3018,0.096
2020,Census Tract 201.10,38,1632,0.023
2020,Census Tract 170.50,115,1088,0.106
2020,Census Tract 201.10,90,3095,0.029
2020,Census Tract 201.10,0,1051,0
2020,Census Tract 201.10,49,1140,0.043
2020,Census Tract 201.10,0,626,0
2020,Census Tract 201.10,177,7544,0.023
2020,Census Tract 201.10,122,3450,0.035
2020,Census Tract 201.10,55,4094,0.013
2020,Census Tract 201.11,40,924,0.043
2020,Census Tract 201.11,69,1789,0.039
2020,Census Tract 201.11,14,264,0.053
2020,Census Tract 201.11,20,560,0.036
2020,Census Tract 201.11,16,303,0.053
2020,Census Tract 201.11,159,3840,0.041
2020,Census Tract 201.11,88,1681,0.052
2020,Census Tract 201.11,71,2159,0.033
2020,Census Tract 170.50,65,486,0.134
2020,Census Tract 202.02,272,2360,0.115
2020,Census Tract 170.50,81,639,0.127
2020,Census Tract 202.02,657,2196,0.299
2020,Census Tract 170.50,31,247,0.126
2020,Census Tract 202.02,556,1467,0.379
2020,Census Tract 170.50,318,2993,0.106
2020,Census Tract 202.02,178,459,0.388
2020,Census Tract 194.06,44,1947,0.023
2020,Census Tract 194.06,17,535,0.032
2020,Census Tract 170.50,211,1516,0.139
2020,Census Tract 170.50,107,1477,0.072
2020,Census Tract 192.06,302,3001,0.101
2020,Census Tract 192.08,91,778,0.117
2020,Census Tract 192.08,94,1314,0.072
2020,Census Tract 192.08,0,318,0
2020,Census Tract 192.08,32,731,0.044
2020,Census Tract 192.08,0,260,0
2020,Census Tract 192.08,217,3401,0.064
2020,Census Tract 192.08,104,1733,0.06
2020,Census Tract 192.08,113,1668,0.068
2020,Census Tract 192.09,48,502,0.096
2020,Census Tract 192.09,94,1335,0.07
2020,Census Tract 192.09,0,381,0
2020,Census Tract 192.09,0,598,0
2020,Census Tract 192.09,0,98,0
2020,Census Tract 192.09,142,2914,0.049
2020,Census Tract 192.09,48,1345,0.036
2020,Census Tract 192.09,94,1569,0.06
2020,Census Tract 170.51,15,1113,0.013
2020,Census Tract 202.02,118,439,0.269
2020,Census Tract 170.51,47,2157,0.022
2020,Census Tract 202.02,1781,6921,0.257
2020,Census Tract 170.51,0,758,0
2020,Census Tract 202.02,1015,3504,0.29
2020,Census Tract 170.51,71,1257,0.056
2020,Census Tract 202.02,766,3417,0.224
2020,Census Tract 170.51,0,364,0
2020,Census Tract 202.06,247,1716,0.144
2020,Census Tract 170.51,133,5649,0.024
2020,Census Tract 202.06,283,2033,0.139
2020,Census Tract 170.51,86,2885,0.03
2020,Census Tract 202.06,162,1287,0.126
2020,Census Tract 170.51,47,2764,0.017
2020,Census Tract 202.06,0,314,0
2020,Census Tract 170.52,44,1215,0.036
2020,Census Tract 170.52,92,2311,0.04
2020,Census Tract 170.52,61,726,0.084
2020,Census Tract 170.52,37,716,0.052
2020,Census Tract 170.52,38,345,0.11
2020,Census Tract 170.52,272,5313,0.051
2020,Census Tract 170.52,127,2696,0.047
2020,Census Tract 170.52,145,2617,0.055
2020,Census Tract 193.05,27,1094,0.025
2020,Census Tract 170.53,37,509,0.073
2020,Census Tract 170.53,20,1280,0.016
2020,Census Tract 170.53,25,616,0.041
2020,Census Tract 170.53,8,931,0.009
2020,Census Tract 170.53,0,101,0
2020,Census Tract 170.53,90,3437,0.026
2020,Census Tract 170.53,55,1611,0.034
2020,Census Tract 170.53,35,1826,0.019
2020,Census Tract 170.54,44,834,0.053
2020,Census Tract 170.54,23,2446,0.009
2020,Census Tract 170.54,0,961,0
2020,Census Tract 170.54,114,1089,0.105
2020,Census Tract 170.54,0,361,0
2020,Census Tract 170.54,181,5691,0.032
2020,Census Tract 170.54,131,2974,0.044
2020,Census Tract 170.54,50,2717,0.018
2020,Census Tract 170.55,37,1006,0.037
2020,Census Tract 202.06,30,226,0.133
2020,Census Tract 170.55,43,2508,0.017
2020,Census Tract 170.55,9,938,0.01
2020,Census Tract 170.55,0,551,0
2020,Census Tract 170.55,0,405,0
2020,Census Tract 170.55,89,5408,0.016
2020,Census Tract 170.55,26,2791,0.009
2020,Census Tract 170.55,63,2617,0.024
2020,Census Tract 170.56,55,1257,0.044
2020,Census Tract 170.56,16,1778,0.009
2020,Census Tract 170.56,0,579,0
2020,Census Tract 170.56,9,399,0.023
2020,Census Tract 170.56,0,258,0
2020,Census Tract 170.56,80,4271,0.019
2020,Census Tract 170.56,13,2123,0.006
2020,Census Tract 170.56,67,2148,0.031
2020,Census Tract 202.06,722,5576,0.129
2020,Census Tract 185.21,334,2310,0.145
2020,Census Tract 185.22,70,1361,0.051
2020,Census Tract 185.22,38,1670,0.023
2020,Census Tract 185.22,60,765,0.078
2020,Census Tract 185.22,52,565,0.092
2020,Census Tract 170.57,35,481,0.073
2020,Census Tract 170.57,55,1764,0.031
2020,Census Tract 170.57,47,623,0.075
2020,Census Tract 170.57,81,768,0.105
2020,Census Tract 193.05,103,1506,0.068
2020,Census Tract 193.05,39,227,0.172
2020,Census Tract 193.05,90,1028,0.088
2020,Census Tract 193.05,0,340,0
2020,Census Tract 202.06,357,2509,0.142
2020,Census Tract 194.06,18,631,0.029
2020,Census Tract 194.06,0,430,0
2020,Census Tract 170.57,18,106,0.17
2020,Census Tract 170.57,236,3742,0.063
2020,Census Tract 202.06,365,3067,0.119
2020,Census Tract 185.22,42,219,0.192
2020,Census Tract 185.22,262,4580,0.057
2020,Census Tract 170.57,175,2077,0.084
2020,Census Tract 170.57,61,1665,0.037
2020,Census Tract 170.58,306,1108,0.276
2020,Census Tract 202.07,192,1297,0.148
2020,Census Tract 170.58,137,1970,0.07
2020,Census Tract 202.07,308,1572,0.196
2020,Census Tract 170.58,219,552,0.397
2020,Census Tract 202.07,271,996,0.272
2020,Census Tract 170.58,37,465,0.08
2020,Census Tract 202.07,69,571,0.121
2020,Census Tract 170.58,71,353,0.201
2020,Census Tract 202.07,61,434,0.141
2020,Census Tract 170.58,770,4448,0.173
2020,Census Tract 202.07,901,4870,0.185
2020,Census Tract 170.58,556,2545,0.218
2020,Census Tract 202.07,595,2698,0.221
2020,Census Tract 170.58,214,1903,0.112
2020,Census Tract 202.07,306,2172,0.141
2020,Census Tract 170.59,161,366,0.44
2020,Census Tract 170.59,42,1110,0.038
2020,Census Tract 170.59,44,370,0.119
2020,Census Tract 170.59,36,1908,0.019
2020,Census Tract 170.59,0,21,0
2020,Census Tract 170.59,283,3775,0.075
2020,Census Tract 170.59,127,2094,0.061
2020,Census Tract 170.59,156,1681,0.093
2020,Census Tract 170.60,0,437,0
2020,Census Tract 186.08,1,501,0.002
2020,Census Tract 186.08,18,1209,0.015
2020,Census Tract 186.08,90,368,0.245
2020,Census Tract 186.08,0,553,0
2020,Census Tract 186.08,0,271,0
2020,Census Tract 186.08,109,2902,0.038
2020,Census Tract 170.60,75,892,0.084
2020,Census Tract 170.60,0,448,0
2020,Census Tract 170.60,33,1539,0.021
2020,Census Tract 170.60,0,0,
2020,Census Tract 170.60,108,3316,0.033
2020,Census Tract 170.60,53,1612,0.033
2020,Census Tract 170.60,55,1704,0.032
2020,Census Tract 170.61,0,340,0
2020,Census Tract 170.61,37,1476,0.025
2020,Census Tract 170.61,18,577,0.031
2020,Census Tract 170.61,69,760,0.091
2020,Census Tract 170.61,0,88,0
2020,Census Tract 170.61,124,3241,0.038
2020,Census Tract 170.61,79,1817,0.043
2020,Census Tract 170.61,45,1424,0.032
2020,Census Tract 185.22,154,2091,0.074
2020,Census Tract 170.62,173,782,0.221
2020,Census Tract 185.23,45,1118,0.04
2020,Census Tract 185.23,61,2171,0.028
2020,Census Tract 185.23,26,914,0.028
2020,Census Tract 185.23,60,742,0.081
2020,Census Tract 185.23,0,212,0
2020,Census Tract 185.23,192,5157,0.037
2020,Census Tract 185.23,135,2581,0.052
2020,Census Tract 185.23,57,2576,0.022
2020,Census Tract 170.62,197,2143,0.092
2020,Census Tract 170.62,270,1236,0.218
2020,Census Tract 170.62,0,315,0
2020,Census Tract 170.62,134,401,0.334
2020,Census Tract 170.62,774,4877,0.159
2020,Census Tract 170.62,432,2545,0.17
2020,Census Tract 170.62,342,2332,0.147
2020,Census Tract 170.63,0,718,0
2020,Census Tract 185.24,137,992,0.138
2020,Census Tract 185.24,403,1661,0.243
2020,Census Tract 170.63,16,1789,0.009
2020,Census Tract 170.63,106,688,0.154
2020,Census Tract 170.63,39,900,0.043
2020,Census Tract 170.63,10,243,0.041
2020,Census Tract 170.63,171,4338,0.039
2020,Census Tract 170.63,65,2009,0.032
2020,Census Tract 185.24,375,870,0.431
2020,Census Tract 185.24,14,552,0.025
2020,Census Tract 185.24,87,184,0.473
2020,Census Tract 185.24,1016,4259,0.239
2020,Census Tract 185.24,546,2239,0.244
2020,Census Tract 185.24,470,2020,0.233
2020,Census Tract 185.25,55,924,0.06
2020,Census Tract 185.25,51,2094,0.024
2020,Census Tract 170.63,106,2329,0.046
2020,Census Tract 170.64,0,2218,0
2020,Census Tract 170.64,0,3923,0
2020,Census Tract 170.64,0,2160,0
2020,Census Tract 170.64,0,879,0
2020,Census Tract 170.64,0,780,0
2020,Census Tract 170.64,0,9960,0
2020,Census Tract 170.64,0,4793,0
2020,Census Tract 202.08,96,1038,0.092
2020,Census Tract 170.64,0,5167,0
2020,Census Tract 202.08,96,943,0.102
2020,Census Tract 170.65,143,752,0.19
2020,Census Tract 170.65,57,4171,0.014
2020,Census Tract 170.65,28,2088,0.013
2020,Census Tract 170.65,57,713,0.08
2020,Census Tract 170.65,0,1371,0
2020,Census Tract 202.08,75,605,0.124
2020,Census Tract 170.65,285,9095,0.031
2020,Census Tract 202.08,11,410,0.027
2020,Census Tract 185.25,0,702,0
2020,Census Tract 185.25,1,416,0.002
2020,Census Tract 185.25,0,49,0
2020,Census Tract 185.25,107,4185,0.026
2020,Census Tract 185.25,70,2088,0.034
2020,Census Tract 185.25,37,2097,0.018
2020,Census Tract 186.01,118,1026,0.115
2020,Census Tract 170.65,142,5368,0.026
2020,Census Tract 186.01,202,2254,0.09
2020,Census Tract 170.65,143,3727,0.038
2020,Census Tract 170.66,64,1158,0.055
2020,Census Tract 170.66,0,1617,0
2020,Census Tract 170.66,0,378,0
2020,Census Tract 170.66,0,653,0
2020,Census Tract 170.66,0,385,0
2020,Census Tract 170.66,64,4191,0.015
2020,Census Tract 170.66,0,1869,0
2020,Census Tract 170.66,64,2322,0.028
2020,Census Tract 170.67,39,504,0.077
2020,Census Tract 186.01,95,910,0.104
2020,Census Tract 170.67,0,1294,0
2020,Census Tract 186.01,20,571,0.035
2020,Census Tract 170.67,20,578,0.035
2020,Census Tract 186.01,17,316,0.054
2020,Census Tract 170.67,52,243,0.214
2020,Census Tract 186.01,452,5077,0.089
2020,Census Tract 170.67,62,160,0.388
2020,Census Tract 186.01,170,2388,0.071
2020,Census Tract 170.67,173,2779,0.062
2020,Census Tract 186.01,282,2689,0.105
2020,Census Tract 170.67,116,1440,0.081
2020,Census Tract 202.08,9,331,0.027
2020,Census Tract 170.67,57,1339,0.043
2020,Census Tract 202.08,287,3327,0.086
2020,Census Tract 170.68,91,1156,0.079
2020,Census Tract 186.09,108,1931,0.056
2020,Census Tract 170.68,53,2349,0.023
2020,Census Tract 186.09,219,2781,0.079
2020,Census Tract 170.68,0,848,0
2020,Census Tract 186.09,207,1144,0.181
2020,Census Tract 170.68,15,222,0.068
2020,Census Tract 186.09,7,533,0.013
2020,Census Tract 170.68,0,421,0
2020,Census Tract 186.09,69,275,0.251
2020,Census Tract 170.68,159,4996,0.032
2020,Census Tract 186.09,610,6664,0.092
2020,Census Tract 170.68,104,2686,0.039
2020,Census Tract 186.09,356,3372,0.106
2020,Census Tract 170.68,55,2310,0.024
2020,Census Tract 170.69,24,410,0.059
2020,Census Tract 170.69,25,1044,0.024
2020,Census Tract 170.69,0,659,0
2020,Census Tract 170.69,0,286,0
2020,Census Tract 170.69,0,112,0
2020,Census Tract 170.69,49,2511,0.02
2020,Census Tract 170.69,0,1210,0
2020,Census Tract 170.69,49,1301,0.038
2020,Census Tract 170.70,103,992,0.104
2020,Census Tract 170.70,81,2652,0.031
2020,Census Tract 170.70,25,1508,0.017
2020,Census Tract 170.70,47,251,0.187
2020,Census Tract 170.70,0,231,0
2020,Census Tract 170.70,256,5634,0.045
2020,Census Tract 170.70,201,3134,0.064
2020,Census Tract 170.70,55,2500,0.022
2020,Census Tract 186.09,254,3292,0.077
2020,Census Tract 170.71,5,905,0.006
2020,Census Tract 202.08,146,1764,0.083
2020,Census Tract 170.71,60,2306,0.026
2020,Census Tract 202.08,141,1563,0.09
2020,Census Tract 170.71,0,1719,0
2020,Census Tract 202.09,246,1279,0.192
2020,Census Tract 170.71,66,568,0.116
2020,Census Tract 202.09,210,1386,0.152
2020,Census Tract 170.71,0,490,0
2020,Census Tract 202.09,251,1020,0.246
2020,Census Tract 170.71,131,5988,0.022
2020,Census Tract 202.09,219,953,0.23
2020,Census Tract 170.71,126,2783,0.045
2020,Census Tract 202.09,54,217,0.249
2020,Census Tract 170.71,5,3205,0.002
2020,Census Tract 202.09,980,4855,0.202
2020,Census Tract 171.04,11,628,0.018
2020,Census Tract 171.04,0,1685,0
2020,Census Tract 171.04,10,663,0.015
2020,Census Tract 171.04,22,684,0.032
2020,Census Tract 171.04,0,180,0
2020,Census Tract 171.04,43,3840,0.011
2020,Census Tract 171.04,32,2060,0.016
2020,Census Tract 171.04,11,1780,0.006
2020,Census Tract 171.06,64,628,0.102
2020,Census Tract 171.06,140,1580,0.089
2020,Census Tract 171.06,34,628,0.054
2020,Census Tract 171.06,14,1411,0.01
2020,Census Tract 171.06,0,191,0
2020,Census Tract 171.06,252,4438,0.057
2020,Census Tract 171.06,168,2384,0.07
2020,Census Tract 171.06,84,2054,0.041
2020,Census Tract 171.07,0,315,0
2020,Census Tract 202.09,549,2511,0.219
2020,Census Tract 171.07,35,1513,0.023
2020,Census Tract 171.07,0,530,0
2020,Census Tract 171.07,12,539,0.022
2020,Census Tract 171.07,0,220,0
2020,Census Tract 171.07,47,3117,0.015
2020,Census Tract 171.07,47,1683,0.028
2020,Census Tract 171.07,0,1434,0
2020,Census Tract 202.09,431,2344,0.184
2020,Census Tract 171.08,0,804,0
2020,Census Tract 171.08,49,1907,0.026
2020,Census Tract 171.08,0,788,0
2020,Census Tract 171.08,79,1021,0.077
2020,Census Tract 171.08,11,251,0.044
2020,Census Tract 171.08,139,4771,0.029
2020,Census Tract 171.08,99,2495,0.04
2020,Census Tract 171.08,40,2276,0.018
2020,Census Tract 171.09,100,1087,0.092
2020,Census Tract 171.09,157,3214,0.049
2020,Census Tract 171.09,12,1419,0.008
2020,Census Tract 171.09,0,696,0
2020,Census Tract 171.09,0,230,0
2020,Census Tract 171.09,269,6646,0.04
2020,Census Tract 171.09,125,3564,0.035
2020,Census Tract 171.09,144,3082,0.047
2020,Census Tract 171.11,0,452,0
2020,Census Tract 171.11,35,1989,0.018
2020,Census Tract 171.11,0,938,0
2020,Census Tract 171.11,16,1122,0.014
2020,Census Tract 171.11,0,68,0
2020,Census Tract 171.11,51,4569,0.011
2020,Census Tract 171.11,32,2134,0.015
2020,Census Tract 171.11,19,2435,0.008
2020,Census Tract 171.12,0,198,0
2020,Census Tract 171.12,22,990,0.022
2020,Census Tract 171.12,0,615,0
2020,Census Tract 171.12,0,285,0
2020,Census Tract 171.12,0,126,0
2020,Census Tract 171.12,22,2214,0.01
2020,Census Tract 171.12,20,1078,0.019
2020,Census Tract 171.12,2,1136,0.002
2020,Census Tract 171.13,242,1274,0.19
2020,Census Tract 171.13,75,2257,0.033
2020,Census Tract 171.13,35,1624,0.022
2020,Census Tract 171.13,59,315,0.187
2020,Census Tract 171.13,0,411,0
2020,Census Tract 171.13,411,5881,0.07
2020,Census Tract 171.13,263,3013,0.087
2020,Census Tract 171.13,148,2868,0.052
2020,Census Tract 172.01,0,268,0
2020,Census Tract 172.01,126,1288,0.098
2020,Census Tract 202.10,347,1709,0.203
2020,Census Tract 172.01,0,152,0
2020,Census Tract 202.10,234,1949,0.12
2020,Census Tract 172.01,14,732,0.019
2020,Census Tract 202.10,145,955,0.152
2020,Census Tract 172.01,0,0,
2020,Census Tract 202.10,22,384,0.057
2020,Census Tract 172.01,140,2440,0.057
2020,Census Tract 202.10,64,360,0.178
2020,Census Tract 172.01,121,1357,0.089
2020,Census Tract 202.10,812,5357,0.152
2020,Census Tract 172.01,19,1083,0.018
2020,Census Tract 202.10,458,2718,0.169
2020,Census Tract 172.02,0,202,0
2020,Census Tract 172.02,40,705,0.057
2020,Census Tract 172.02,0,268,0
2020,Census Tract 172.02,19,611,0.031
2020,Census Tract 172.02,0,65,0
2020,Census Tract 172.02,59,1851,0.032
2020,Census Tract 172.02,50,1020,0.049
2020,Census Tract 172.02,9,831,0.011
2020,Census Tract 173.03,2,486,0.004
2020,Census Tract 173.03,121,1496,0.081
2020,Census Tract 173.03,15,745,0.02
2020,Census Tract 173.03,33,744,0.044
2020,Census Tract 173.03,0,117,0
2020,Census Tract 173.03,171,3588,0.048
2020,Census Tract 173.03,45,1999,0.023
